YEAR,ROUND,TEAM1,TEAM1SEED,TEAM1REC,TEAM1RPI,TEAM1TOP50,TEAM1SCORE,TEAM2,TEAM2SEED,TEAM2REC,TEAM2RPI,TEAM2TOP50,TEAM2SCORE,WINNINGTEAM
2007,1,memphis,2,0.892,7,0.5,73,northtexas,15,0.645,132,0.0,58,0
2007,1,northtexas,15,0.645,132,0.0,58,memphis,2,0.892,7,0.5,73,1
2007,1,texasam,3,0.794,15,0.5,68,penn,14,0.7,88,0.0,52,0
2007,1,penn,14,0.7,88,0.0,52,texasam,3,0.794,15,0.5,68,1
2007,1,virginia,4,0.645,50,0.583,84,albanyny,13,0.697,84,0.0,57,0
2007,1,albanyny,13,0.697,84,0.0,57,virginia,4,0.645,50,0.583,84,1
2007,1,tennessee,5,0.686,12,0.533,121,longbeachst,12,0.742,81,0.0,86,0
2007,1,longbeachst,12,0.742,81,0.0,86,tennessee,5,0.686,12,0.533,121,1
2007,1,louisville,6,0.697,37,0.333,78,stanford,11,0.581,69,0.357,58,0
2007,1,stanford,11,0.581,69,0.357,58,louisville,6,0.697,37,0.333,78,1
2007,1,nevada,7,0.848,23,0.333,77,creighton,10,0.667,21,0.7,71,0
2007,1,creighton,10,0.667,21,0.7,71,nevada,7,0.848,23,0.333,77,1
2007,1,brighamyoung,8,0.727,20,0.375,77,xavier,9,0.735,28,0.571,79,1
2007,1,xavier,9,0.735,28,0.571,79,brighamyoung,8,0.727,20,0.375,77,0
2007,2,florida,1,0.875,3,0.765,74,purdue,9,0.647,40,0.417,67,0
2007,2,purdue,9,0.647,40,0.417,67,florida,1,0.875,3,0.765,74,1
2007,2,wisconsin,2,0.833,8,0.6,68,unlv,7,0.806,11,0.556,74,1
2007,2,unlv,7,0.806,11,0.556,74,wisconsin,2,0.833,8,0.6,68,0
2007,2,oregon,3,0.784,14,0.615,75,winthrop,11,0.833,66,0.375,61,0
2007,2,winthrop,11,0.833,66,0.375,61,oregon,3,0.784,14,0.615,75,1
2007,2,maryland,4,0.735,16,0.562,59,butler,5,0.794,22,0.75,62,1
2007,2,butler,5,0.794,22,0.75,62,maryland,4,0.735,16,0.562,59,0
2007,2,kansas,1,0.868,10,0.778,88,kentucky,8,0.647,13,0.375,76,0
2007,2,kentucky,8,0.647,13,0.375,76,kansas,1,0.868,10,0.778,88,1
2007,2,ucla,2,0.829,2,0.812,54,indiana,7,0.656,30,0.357,49,0
2007,2,indiana,7,0.656,30,0.357,49,ucla,2,0.829,2,0.812,54,1
2007,2,pittsburgh,3,0.784,5,0.562,84,vcu,11,0.8,44,0.333,79,0
2007,2,vcu,11,0.8,44,0.333,79,pittsburgh,3,0.784,5,0.562,84,1
2007,2,southernill,4,0.8,9,0.643,63,virginiatech,5,0.636,32,0.571,48,0
2007,2,virginiatech,5,0.636,32,0.571,48,southernill,4,0.8,9,0.643,63,1
2007,2,northcarolina,1,0.816,4,0.778,81,michiganst,9,0.657,24,0.412,67,0
2007,2,michiganst,9,0.657,24,0.412,67,northcarolina,1,0.816,4,0.778,81,1
2007,2,georgetown,2,0.811,6,0.65,62,bostoncollege,7,0.636,31,0.467,55,0
2007,2,bostoncollege,7,0.636,31,0.467,55,georgetown,2,0.811,6,0.65,62,1
2007,2,washingtonst,3,0.765,25,0.4,74,vanderbilt,6,0.636,35,0.5,78,1
2007,2,vanderbilt,6,0.636,35,0.5,78,washingtonst,3,0.765,25,0.4,74,0
2007,2,texas,4,0.714,26,0.222,68,southerncalifornia,5,0.676,41,0.5,87,1
2007,2,southerncalifornia,5,0.676,41,0.5,87,texas,4,0.714,26,0.222,68,0
2007,2,ohiost,1,0.897,1,0.778,78,xavier,9,0.735,28,0.571,71,0
2007,2,xavier,9,0.735,28,0.571,71,ohiost,1,0.897,1,0.778,78,1
2007,2,memphis,2,0.892,7,0.5,78,nevada,7,0.848,23,0.333,62,0
2007,2,nevada,7,0.848,23,0.333,62,memphis,2,0.892,7,0.5,78,1
2007,2,texasam,3,0.794,15,0.5,72,louisville,6,0.697,37,0.333,69,0
2007,2,louisville,6,0.697,37,0.333,69,texasam,3,0.794,15,0.5,72,1
2007,2,virginia,4,0.645,50,0.583,74,tennessee,5,0.686,12,0.533,77,1
2007,2,tennessee,5,0.686,12,0.533,77,virginia,4,0.645,50,0.583,74,0
2007,3,florida,1,0.875,3,0.765,65,butler,5,0.794,22,0.75,57,0
2007,3,butler,5,0.794,22,0.75,57,florida,1,0.875,3,0.765,65,1
2007,3,unlv,7,0.806,11,0.556,72,oregon,3,0.784,14,0.615,76,1
2007,3,oregon,3,0.784,14,0.615,76,unlv,7,0.806,11,0.556,72,0
2007,3,kansas,1,0.868,10,0.778,61,southernill,4,0.8,9,0.643,58,0
2007,3,southernill,4,0.8,9,0.643,58,kansas,1,0.868,10,0.778,61,1
2007,3,ucla,2,0.829,2,0.812,64,pittsburgh,3,0.784,5,0.562,55,0
2007,3,pittsburgh,3,0.784,5,0.562,55,ucla,2,0.829,2,0.812,64,1
2007,3,northcarolina,1,0.816,4,0.778,74,southerncalifornia,5,0.676,41,0.5,64,0
2007,3,southerncalifornia,5,0.676,41,0.5,64,northcarolina,1,0.816,4,0.778,74,1
2007,3,georgetown,2,0.811,6,0.65,66,vanderbilt,6,0.636,35,0.5,65,0
2007,3,vanderbilt,6,0.636,35,0.5,65,georgetown,2,0.811,6,0.65,66,1
2007,3,ohiost,1,0.897,1,0.778,85,tennessee,5,0.686,12,0.533,84,0
2007,3,tennessee,5,0.686,12,0.533,84,ohiost,1,0.897,1,0.778,85,1
2007,3,memphis,2,0.892,7,0.5,65,texasam,3,0.794,15,0.5,64,0
2007,3,texasam,3,0.794,15,0.5,64,memphis,2,0.892,7,0.5,65,1
2007,4,florida,1,0.875,3,0.765,85,oregon,3,0.784,14,0.615,77,0
2007,4,oregon,3,0.784,14,0.615,77,florida,1,0.875,3,0.765,85,1
2007,4,kansas,1,0.868,10,0.778,55,ucla,2,0.829,2,0.812,68,1
2007,4,ucla,2,0.829,2,0.812,68,kansas,1,0.868,10,0.778,55,0
2007,4,northcarolina,1,0.816,4,0.778,84,georgetown,2,0.811,6,0.65,96,1
2007,4,georgetown,2,0.811,6,0.65,96,northcarolina,1,0.816,4,0.778,84,0
2007,4,ohiost,1,0.897,1,0.778,92,memphis,2,0.892,7,0.5,76,0
2007,4,memphis,2,0.892,7,0.5,76,ohiost,1,0.897,1,0.778,92,1
2007,5,florida,1,0.875,3,0.765,76,ucla,2,0.829,2,0.812,66,0
2007,5,ucla,2,0.829,2,0.812,66,florida,1,0.875,3,0.765,76,1
2007,5,georgetown,2,0.811,6,0.65,60,ohiost,1,0.897,1,0.778,67,1
2007,5,ohiost,1,0.897,1,0.778,67,georgetown,2,0.811,6,0.65,60,0
2007,6,florida,1,0.875,3,0.765,84,ohiost,1,0.897,1,0.778,75,0
2007,6,ohiost,1,0.897,1,0.778,75,florida,1,0.875,3,0.765,84,1
2008,1,northcarolina,1,0.939,2,0.9,113,mtstmarys,16,0.562,159,0.0,74,0
2008,1,mtstmarys,16,0.562,159,0.0,74,northcarolina,1,0.939,2,0.9,113,1
2008,1,tennessee,2,0.875,1,0.786,72,american,15,0.656,91,0.0,57,0
2008,1,american,15,0.656,91,0.0,57,tennessee,2,0.875,1,0.786,72,1
2008,1,louisville,3,0.75,13,0.538,79,boisest,14,0.75,87,0.5,61,0
2008,1,boisest,14,0.75,87,0.5,61,louisville,3,0.75,13,0.538,79,1
2008,1,washingtonst,4,0.75,23,0.364,71,winthrop,13,0.645,107,0.2,40,0
2008,1,winthrop,13,0.645,107,0.2,40,washingtonst,4,0.75,23,0.364,71,1
2008,1,notredame,5,0.774,27,0.455,68,georgemason,12,0.697,61,0.667,50,0
2008,1,georgemason,12,0.697,61,0.667,50,notredame,5,0.774,27,0.455,68,1
2008,1,oklahoma,6,0.667,28,0.429,72,stjosephs,11,0.636,45,0.455,64,0
2008,1,stjosephs,11,0.636,45,0.455,64,oklahoma,6,0.667,28,0.429,72,1
2008,1,butler,7,0.906,17,0.5,81,southala,10,0.8,38,0.6,61,0
2008,1,southala,10,0.8,38,0.6,61,butler,7,0.906,17,0.5,81,1
2008,1,indiana,8,0.781,22,0.5,72,arkansas,9,0.688,26,0.6,86,1
2008,1,arkansas,9,0.688,26,0.6,86,indiana,8,0.781,22,0.5,72,0
2008,1,kansas,1,0.906,7,0.8,85,portlandst,16,0.7,90,0.0,61,0
2008,1,portlandst,16,0.7,90,0.0,61,kansas,1,0.906,7,0.8,85,1
2008,1,georgetown,2,0.844,8,0.6,66,umbc,15,0.742,88,0.0,47,0
2008,1,umbc,15,0.742,88,0.0,47,georgetown,2,0.844,8,0.6,66,1
2008,1,wisconsin,3,0.875,11,0.6,71,calstfullerton,14,0.742,80,0.0,56,0
2008,1,calstfullerton,14,0.742,80,0.0,56,wisconsin,3,0.875,11,0.6,71,1
2008,1,vanderbilt,4,0.788,12,0.5,62,siena,13,0.688,66,0.333,83,1
2008,1,siena,13,0.688,66,0.333,83,vanderbilt,4,0.788,12,0.5,62,0
2008,1,clemson,5,0.742,19,0.4,69,villanova,12,0.625,51,0.364,75,1
2008,1,villanova,12,0.625,51,0.364,75,clemson,5,0.742,19,0.4,69,0
2008,1,southerncalifornia,6,0.656,29,0.333,67,kansasst,11,0.633,50,0.333,80,1
2008,1,kansasst,11,0.633,50,0.333,80,southerncalifornia,6,0.656,29,0.333,67,0
2008,1,gonzaga,7,0.781,31,0.444,76,davidson,10,0.806,35,0.0,82,1
2008,1,davidson,10,0.806,35,0.0,82,gonzaga,7,0.781,31,0.444,76,0
2008,1,unlv,8,0.781,24,0.4,71,kentst,9,0.824,21,0.5,58,0
2008,1,kentst,9,0.824,21,0.5,58,unlv,8,0.781,24,0.4,71,1
2008,1,memphis,1,0.971,3,0.857,87,texasarlington,16,0.593,149,0.0,63,0
2008,1,texasarlington,16,0.593,149,0.0,63,memphis,1,0.971,3,0.857,87,1
2008,1,texas,2,0.844,5,0.733,74,austinpeay,15,0.706,84,0.0,54,0
2008,1,austinpeay,15,0.706,84,0.0,54,texas,2,0.844,5,0.733,74,1
2008,1,stanford,3,0.788,14,0.636,77,cornell,14,0.808,65,0.0,53,0
2008,1,cornell,14,0.808,65,0.0,53,stanford,3,0.788,14,0.636,77,1
2008,1,pittsburgh,4,0.735,15,0.5,82,oralroberts,13,0.742,52,0.0,63,0
2008,1,oralroberts,13,0.742,52,0.0,63,pittsburgh,4,0.735,15,0.5,82,1
2008,1,michiganst,5,0.758,16,0.5,72,temple,12,0.636,48,0.5,61,0
2008,1,temple,12,0.636,48,0.5,61,michiganst,5,0.758,16,0.5,72,1
2008,1,marquette,6,0.719,20,0.333,74,kentucky,11,0.6,57,0.4,66,0
2008,1,kentucky,11,0.6,57,0.4,66,marquette,6,0.719,20,0.333,74,1
2008,1,miamifla,7,0.677,34,0.5,78,stmaryscal,10,0.8,36,0.4,64,0
2008,1,stmaryscal,10,0.8,36,0.4,64,miamifla,7,0.677,34,0.5,78,1
2008,1,mississippist,8,0.688,39,0.222,76,oregon,9,0.581,58,0.308,69,0
2008,1,oregon,9,0.581,58,0.308,69,mississippist,8,0.688,39,0.222,76,1
2008,1,ucla,1,0.909,4,0.846,70,mississippival,16,0.5,224,0.0,29,0
2008,1,mississippival,16,0.5,224,0.0,29,ucla,1,0.909,4,0.846,70,1
2008,1,duke,2,0.844,6,0.636,71,belmont,15,0.75,79,0.0,70,0
2008,1,belmont,15,0.75,79,0.0,70,duke,2,0.844,6,0.636,71,1
2008,1,xavier,3,0.818,9,0.692,73,georgia,14,0.484,108,0.333,61,0
2008,1,georgia,14,0.484,108,0.333,61,xavier,3,0.818,9,0.692,73,1
2008,1,connecticut,4,0.75,18,0.545,69,sandiego,13,0.606,94,0.333,70,1
2008,1,sandiego,13,0.606,94,0.333,70,connecticut,4,0.75,18,0.545,69,0
2008,1,drake,5,0.867,10,0.875,99,westernky,12,0.806,40,0.0,101,1
2008,1,westernky,12,0.806,40,0.0,101,drake,5,0.867,10,0.875,99,0
2008,1,purdue,6,0.75,44,0.556,90,baylor,11,0.667,42,0.273,79,0
2008,1,baylor,11,0.667,42,0.273,79,purdue,6,0.75,44,0.556,90,1
2008,1,westvirginia,7,0.697,30,0.273,75,arizona,10,0.562,37,0.385,65,0
2008,1,arizona,10,0.562,37,0.385,65,westvirginia,7,0.697,30,0.273,75,1
2008,1,byu,8,0.794,25,0.333,62,texasam,9,0.697,41,0.417,67,1
2008,1,texasam,9,0.697,41,0.417,67,byu,8,0.794,25,0.333,62,0
2008,2,northcarolina,1,0.939,2,0.9,108,arkansas,9,0.688,26,0.6,77,0
2008,2,arkansas,9,0.688,26,0.6,77,northcarolina,1,0.939,2,0.9,108,1
2008,2,tennessee,2,0.875,1,0.786,76,butler,7,0.906,17,0.5,71,0
2008,2,butler,7,0.906,17,0.5,71,tennessee,2,0.875,1,0.786,76,1
2008,2,louisville,3,0.75,13,0.538,78,oklahoma,6,0.667,28,0.429,48,0
2008,2,oklahoma,6,0.667,28,0.429,48,louisville,3,0.75,13,0.538,78,1
2008,2,washingtonst,4,0.75,23,0.364,61,notredame,5,0.774,27,0.455,41,0
2008,2,notredame,5,0.774,27,0.455,41,washingtonst,4,0.75,23,0.364,61,1
2008,2,kansas,1,0.906,7,0.8,75,unlv,8,0.781,24,0.4,56,0
2008,2,unlv,8,0.781,24,0.4,56,kansas,1,0.906,7,0.8,75,1
2008,2,georgetown,2,0.844,8,0.6,70,davidson,10,0.806,35,0.0,74,1
2008,2,davidson,10,0.806,35,0.0,74,georgetown,2,0.844,8,0.6,70,0
2008,2,wisconsin,3,0.875,11,0.6,72,kansasst,11,0.633,50,0.333,55,0
2008,2,kansasst,11,0.633,50,0.333,55,wisconsin,3,0.875,11,0.6,72,1
2008,2,siena,13,0.688,66,0.333,72,villanova,12,0.625,51,0.364,84,1
2008,2,villanova,12,0.625,51,0.364,84,siena,13,0.688,66,0.333,72,0
2008,2,memphis,1,0.971,3,0.857,77,mississippist,8,0.688,39,0.222,74,0
2008,2,mississippist,8,0.688,39,0.222,74,memphis,1,0.971,3,0.857,77,1
2008,2,texas,2,0.844,5,0.733,75,miamifla,7,0.677,34,0.5,72,0
2008,2,miamifla,7,0.677,34,0.5,72,texas,2,0.844,5,0.733,75,1
2008,2,stanford,3,0.788,14,0.636,82,marquette,6,0.719,20,0.333,81,0
2008,2,marquette,6,0.719,20,0.333,81,stanford,3,0.788,14,0.636,82,1
2008,2,pittsburgh,4,0.735,15,0.5,54,michiganst,5,0.758,16,0.5,65,1
2008,2,michiganst,5,0.758,16,0.5,65,pittsburgh,4,0.735,15,0.5,54,0
2008,2,ucla,1,0.909,4,0.846,51,texasam,9,0.697,41,0.417,49,0
2008,2,texasam,9,0.697,41,0.417,49,ucla,1,0.909,4,0.846,51,1
2008,2,duke,2,0.844,6,0.636,67,westvirginia,7,0.697,30,0.273,73,1
2008,2,westvirginia,7,0.697,30,0.273,73,duke,2,0.844,6,0.636,67,0
2008,2,xavier,3,0.818,9,0.692,85,purdue,6,0.75,44,0.556,78,0
2008,2,purdue,6,0.75,44,0.556,78,xavier,3,0.818,9,0.692,85,1
2008,2,sandiego,13,0.606,94,0.333,63,westernky,12,0.806,40,0.0,72,1
2008,2,westernky,12,0.806,40,0.0,72,sandiego,13,0.606,94,0.333,63,0
2008,3,northcarolina,1,0.939,2,0.9,68,washingtonst,4,0.75,23,0.364,47,0
2008,3,washingtonst,4,0.75,23,0.364,47,northcarolina,1,0.939,2,0.9,68,1
2008,3,tennessee,2,0.875,1,0.786,60,louisville,3,0.75,13,0.538,79,1
2008,3,louisville,3,0.75,13,0.538,79,tennessee,2,0.875,1,0.786,60,0
2008,3,kansas,1,0.906,7,0.8,72,villanova,12,0.625,51,0.364,57,0
2008,3,villanova,12,0.625,51,0.364,57,kansas,1,0.906,7,0.8,72,1
2008,3,davidson,10,0.806,35,0.0,73,wisconsin,3,0.875,11,0.6,56,0
2008,3,wisconsin,3,0.875,11,0.6,56,davidson,10,0.806,35,0.0,73,1
2008,3,memphis,1,0.971,3,0.857,92,michiganst,5,0.758,16,0.5,74,0
2008,3,michiganst,5,0.758,16,0.5,74,memphis,1,0.971,3,0.857,92,1
2008,3,texas,2,0.844,5,0.733,82,stanford,3,0.788,14,0.636,62,0
2008,3,stanford,3,0.788,14,0.636,62,texas,2,0.844,5,0.733,82,1
2008,3,ucla,1,0.909,4,0.846,88,westernky,12,0.806,40,0.0,78,0
2008,3,westernky,12,0.806,40,0.0,78,ucla,1,0.909,4,0.846,88,1
2008,3,westvirginia,7,0.697,30,0.273,75,xavier,3,0.818,9,0.692,79,1
2008,3,xavier,3,0.818,9,0.692,79,westvirginia,7,0.697,30,0.273,75,0
2008,4,northcarolina,1,0.939,2,0.9,83,louisville,3,0.75,13,0.538,73,0
2008,4,louisville,3,0.75,13,0.538,73,northcarolina,1,0.939,2,0.9,83,1
2008,4,kansas,1,0.906,7,0.8,59,davidson,10,0.806,35,0.0,57,0
2008,4,davidson,10,0.806,35,0.0,57,kansas,1,0.906,7,0.8,59,1
2008,4,memphis,1,0.971,3,0.857,85,texas,2,0.844,5,0.733,67,0
2008,4,texas,2,0.844,5,0.733,67,memphis,1,0.971,3,0.857,85,1
2008,4,ucla,1,0.909,4,0.846,76,xavier,3,0.818,9,0.692,57,0
2008,4,xavier,3,0.818,9,0.692,57,ucla,1,0.909,4,0.846,76,1
2008,5,northcarolina,1,0.939,2,0.9,66,kansas,1,0.906,7,0.8,84,1
2008,5,kansas,1,0.906,7,0.8,84,northcarolina,1,0.939,2,0.9,66,0
2008,5,memphis,1,0.971,3,0.857,78,ucla,1,0.909,4,0.846,63,0
2008,5,ucla,1,0.909,4,0.846,63,memphis,1,0.971,3,0.857,78,1
2008,6,kansas,1,0.906,7,0.8,75,memphis,1,0.971,3,0.857,68,0
2008,6,memphis,1,0.971,3,0.857,68,kansas,1,0.906,7,0.8,75,1
2009,1,louisville,1,0.848,4,0.75,74,moreheadst,16,0.531,141,0.0,54,0
2009,1,moreheadst,16,0.531,141,0.0,54,louisville,1,0.848,4,0.75,74,1
2009,1,michiganst,2,0.812,6,0.812,77,robertmorris,15,0.706,109,0.0,62,0
2009,1,robertmorris,15,0.706,109,0.0,62,michiganst,2,0.812,6,0.812,77,1
2009,1,kansas,3,0.781,11,0.75,84,northdakotast,14,0.8,87,0.0,74,0
2009,1,northdakotast,14,0.8,87,0.0,74,kansas,3,0.781,11,0.75,84,1
2009,1,wakeforest,4,0.8,16,0.857,69,clevelandst,13,0.688,52,0.333,84,1
2009,1,clevelandst,13,0.688,52,0.333,84,wakeforest,4,0.8,16,0.857,69,0
2009,1,utah,5,0.75,9,0.5,71,arizona,12,0.594,62,0.375,84,1
2009,1,arizona,12,0.594,62,0.375,84,utah,5,0.75,9,0.5,71,0
2009,1,westvirginia,6,0.676,21,0.273,60,dayton,11,0.788,27,0.6,68,1
2009,1,dayton,11,0.788,27,0.6,68,westvirginia,6,0.676,21,0.273,60,0
2009,1,bostoncollege,7,0.667,60,0.444,55,southerncalifornia,10,0.636,38,0.385,72,1
2009,1,southerncalifornia,10,0.636,38,0.385,72,bostoncollege,7,0.667,60,0.444,55,0
2009,1,ohiost,8,0.688,32,0.438,72,siena,9,0.788,18,0.286,74,1
2009,1,siena,9,0.788,18,0.286,74,ohiost,8,0.688,32,0.438,72,0
2009,1,connecticut,1,0.871,8,0.727,103,chattanooga,16,0.5,174,0.2,47,0
2009,1,chattanooga,16,0.5,174,0.2,47,connecticut,1,0.871,8,0.727,103,1
2009,1,memphis,2,0.912,7,0.667,81,calstnorthridge,15,0.552,127,0.0,70,0
2009,1,calstnorthridge,15,0.552,127,0.0,70,memphis,2,0.912,7,0.667,81,1
2009,1,missouri,3,0.818,10,0.636,78,cornell,14,0.679,115,0.0,59,0
2009,1,cornell,14,0.679,115,0.0,59,missouri,3,0.818,10,0.636,78,1
2009,1,washington,4,0.75,14,0.545,71,mississippist,13,0.647,63,0.5,58,0
2009,1,mississippist,13,0.647,63,0.5,58,washington,4,0.75,14,0.545,71,1
2009,1,purdue,5,0.735,20,0.533,61,iowa,12,0.469,121,0.143,56,0
2009,1,iowa,12,0.469,121,0.143,56,purdue,5,0.735,20,0.533,61,1
2009,1,marquette,6,0.727,35,0.273,58,utahst,11,0.879,23,0.333,57,0
2009,1,utahst,11,0.879,23,0.333,57,marquette,6,0.727,35,0.273,58,1
2009,1,california,7,0.688,39,0.417,71,maryland,10,0.606,55,0.333,84,1
2009,1,maryland,10,0.606,55,0.333,84,california,7,0.688,39,0.417,71,0
2009,1,byu,8,0.774,29,0.5,66,texasam,9,0.71,36,0.444,79,1
2009,1,texasam,9,0.71,36,0.444,79,byu,8,0.774,29,0.5,66,0
2009,1,pittsburgh,1,0.871,2,0.727,72,easttennst,16,0.677,116,0.0,62,0
2009,1,easttennst,16,0.677,116,0.0,62,pittsburgh,1,0.871,2,0.727,72,1
2009,1,duke,2,0.824,1,0.583,85,binghamton,15,0.733,88,0.0,62,0
2009,1,binghamton,15,0.733,88,0.0,62,duke,2,0.824,1,0.583,85,1
2009,1,villanova,3,0.788,13,0.538,80,american,14,0.774,73,0.0,67,0
2009,1,american,14,0.774,73,0.0,67,villanova,3,0.788,13,0.538,80,1
2009,1,xavier,4,0.781,17,0.556,77,portlandst,13,0.69,113,0.5,59,0
2009,1,portlandst,13,0.69,113,0.5,59,xavier,4,0.781,17,0.556,77,1
2009,1,floridast,5,0.735,15,0.455,59,wisconsin,12,0.6,45,0.286,61,1
2009,1,wisconsin,12,0.6,45,0.286,61,floridast,5,0.735,15,0.455,59,0
2009,1,ucla,6,0.758,33,0.455,65,vcu,11,0.727,50,0.0,64,0
2009,1,vcu,11,0.727,50,0.0,64,ucla,6,0.758,33,0.455,65,1
2009,1,texas,7,0.667,41,0.5,76,minnesota,10,0.677,42,0.385,62,0
2009,1,minnesota,10,0.677,42,0.385,62,texas,7,0.667,41,0.5,76,1
2009,1,oklahomast,8,0.667,19,0.286,77,tennessee,9,0.636,25,0.25,75,0
2009,1,tennessee,9,0.636,25,0.25,75,oklahomast,8,0.667,19,0.286,77,1
2009,1,northcarolina,1,0.871,3,0.714,101,radford,16,0.621,132,0.0,58,0
2009,1,radford,16,0.621,132,0.0,58,northcarolina,1,0.871,3,0.714,101,1
2009,1,oklahoma,2,0.844,5,0.714,82,morganst,15,0.667,130,0.0,54,0
2009,1,morganst,15,0.667,130,0.0,54,oklahoma,2,0.844,5,0.714,82,1
2009,1,syracuse,3,0.735,12,0.5,59,stephenfaustin,14,0.741,74,0.0,44,0
2009,1,stephenfaustin,14,0.741,74,0.0,44,syracuse,3,0.735,12,0.5,59,1
2009,1,gonzaga,4,0.833,26,0.667,77,akron,13,0.647,99,0.25,64,0
2009,1,akron,13,0.647,99,0.25,64,gonzaga,4,0.833,26,0.667,77,1
2009,1,illinois,5,0.727,22,0.562,72,westernky,12,0.742,43,0.5,76,1
2009,1,westernky,12,0.742,43,0.5,76,illinois,5,0.727,22,0.562,72,0
2009,1,arizonast,6,0.727,31,0.583,66,temple,11,0.667,30,0.286,57,0
2009,1,temple,11,0.667,30,0.286,57,arizonast,6,0.727,31,0.583,66,1
2009,1,clemson,7,0.742,28,0.375,59,michigan,10,0.594,44,0.375,62,1
2009,1,michigan,10,0.594,44,0.375,62,clemson,7,0.742,28,0.375,59,0
2009,1,lsu,8,0.788,37,0.25,75,butler,9,0.833,24,0.667,71,0
2009,1,butler,9,0.833,24,0.667,71,lsu,8,0.788,37,0.25,75,1
2009,2,louisville,1,0.848,4,0.75,79,siena,9,0.788,18,0.286,72,0
2009,2,siena,9,0.788,18,0.286,72,louisville,1,0.848,4,0.75,79,1
2009,2,michiganst,2,0.812,6,0.812,74,southerncalifornia,10,0.636,38,0.385,69,0
2009,2,southerncalifornia,10,0.636,38,0.385,69,michiganst,2,0.812,6,0.812,74,1
2009,2,kansas,3,0.781,11,0.75,60,dayton,11,0.788,27,0.6,43,0
2009,2,dayton,11,0.788,27,0.6,43,kansas,3,0.781,11,0.75,60,1
2009,2,clevelandst,13,0.688,52,0.333,57,arizona,12,0.594,62,0.375,71,1
2009,2,arizona,12,0.594,62,0.375,71,clevelandst,13,0.688,52,0.333,57,0
2009,2,connecticut,1,0.871,8,0.727,92,texasam,9,0.71,36,0.444,66,0
2009,2,texasam,9,0.71,36,0.444,66,connecticut,1,0.871,8,0.727,92,1
2009,2,memphis,2,0.912,7,0.667,89,maryland,10,0.606,55,0.333,70,0
2009,2,maryland,10,0.606,55,0.333,70,memphis,2,0.912,7,0.667,89,1
2009,2,missouri,3,0.818,10,0.636,83,marquette,6,0.727,35,0.273,79,0
2009,2,marquette,6,0.727,35,0.273,79,missouri,3,0.818,10,0.636,83,1
2009,2,washington,4,0.75,14,0.545,74,purdue,5,0.735,20,0.533,76,1
2009,2,purdue,5,0.735,20,0.533,76,washington,4,0.75,14,0.545,74,0
2009,2,pittsburgh,1,0.871,2,0.727,84,oklahomast,8,0.667,19,0.286,76,0
2009,2,oklahomast,8,0.667,19,0.286,76,pittsburgh,1,0.871,2,0.727,84,1
2009,2,duke,2,0.824,1,0.583,74,texas,7,0.667,41,0.5,69,0
2009,2,texas,7,0.667,41,0.5,69,duke,2,0.824,1,0.583,74,1
2009,2,villanova,3,0.788,13,0.538,89,ucla,6,0.758,33,0.455,69,0
2009,2,ucla,6,0.758,33,0.455,69,villanova,3,0.788,13,0.538,89,1
2009,2,xavier,4,0.781,17,0.556,60,wisconsin,12,0.6,45,0.286,49,0
2009,2,wisconsin,12,0.6,45,0.286,49,xavier,4,0.781,17,0.556,60,1
2009,2,northcarolina,1,0.871,3,0.714,84,lsu,8,0.788,37,0.25,70,0
2009,2,lsu,8,0.788,37,0.25,70,northcarolina,1,0.871,3,0.714,84,1
2009,2,oklahoma,2,0.844,5,0.714,73,michigan,10,0.594,44,0.375,63,0
2009,2,michigan,10,0.594,44,0.375,63,oklahoma,2,0.844,5,0.714,73,1
2009,2,syracuse,3,0.735,12,0.5,78,arizonast,6,0.727,31,0.583,67,0
2009,2,arizonast,6,0.727,31,0.583,67,syracuse,3,0.735,12,0.5,78,1
2009,2,gonzaga,4,0.833,26,0.667,83,westernky,12,0.742,43,0.5,81,0
2009,2,westernky,12,0.742,43,0.5,81,gonzaga,4,0.833,26,0.667,83,1
2009,3,louisville,1,0.848,4,0.75,103,arizona,12,0.594,62,0.375,64,0
2009,3,arizona,12,0.594,62,0.375,64,louisville,1,0.848,4,0.75,103,1
2009,3,michiganst,2,0.812,6,0.812,67,kansas,3,0.781,11,0.75,62,0
2009,3,kansas,3,0.781,11,0.75,62,michiganst,2,0.812,6,0.812,67,1
2009,3,connecticut,1,0.871,8,0.727,72,purdue,5,0.735,20,0.533,60,0
2009,3,purdue,5,0.735,20,0.533,60,connecticut,1,0.871,8,0.727,72,1
2009,3,memphis,2,0.912,7,0.667,91,missouri,3,0.818,10,0.636,102,1
2009,3,missouri,3,0.818,10,0.636,102,memphis,2,0.912,7,0.667,91,0
2009,3,pittsburgh,1,0.871,2,0.727,60,xavier,4,0.781,17,0.556,55,0
2009,3,xavier,4,0.781,17,0.556,55,pittsburgh,1,0.871,2,0.727,60,1
2009,3,duke,2,0.824,1,0.583,54,villanova,3,0.788,13,0.538,77,1
2009,3,villanova,3,0.788,13,0.538,77,duke,2,0.824,1,0.583,54,0
2009,3,northcarolina,1,0.871,3,0.714,98,gonzaga,4,0.833,26,0.667,77,0
2009,3,gonzaga,4,0.833,26,0.667,77,northcarolina,1,0.871,3,0.714,98,1
2009,3,oklahoma,2,0.844,5,0.714,84,syracuse,3,0.735,12,0.5,71,0
